tech_level_id,tech_effect,tech_species,tech_class,tech_order,tech_type,tech_number,need_resource,levelup_time,level_need,level_open,need
"[1305013,2]","{""2503013"":2}",2,2,3,6,2,"{""1101001"":13300,""1101002"":13300,""1101003"":13300,""1102003"":13300,""1102001"":13300,""1102004"":13300}",400,{},{},"{""1903001"":2}"
"[1305013,3]","{""2503013"":5}",2,2,3,6,4,"{""1101001"":30000,""1101002"":30000,""1101003"":30000,""1102003"":30000,""1102001"":30000,""1102004"":30000}",900,{},{},"{""1903001"":3}"
"[1305014,0]","{""2503014"":0}",2,2,3,7,0,{},0,{},{},{}
"[1305014,1]","{""2503014"":1}",2,2,3,7,1,"{""1101001"":3300,""1101002"":3300,""1101003"":3300,""1102003"":3300,""1102001"":3300,""1102004"":3300}",100,{},{},"{""1903001"":1}"
"[1305014,2]","{""2503014"":4}",2,2,3,7,2,"{""1101001"":13300,""1101002"":13300,""1101003"":13300,""1102003"":13300,""1102001"":13300,""1102004"":13300}",400,{},{},"{""1903001"":2}"
"[1305014,3]","{""2503014"":10}",2,2,3,7,4,"{""1101001"":30000,""1101002"":30000,""1101003"":30000,""1102003"":30000,""1102001"":30000,""1102004"":30000}",900,{},{},"{""1903001"":3}"
"[1305015,0]","{""2503015"":0}",2,3,3,1,0,{},0,{},{},{}
"[1305015,1]","{""2503015"":1}",2,3,3,1,1,"{""1101001"":16700,""1101002"":16700,""1101003"":16700,""1102003"":16700,""1102001"":16700,""1102004"":16700}",500,{},{},"{""1903001"":1}"
"[1305015,2]","{""2503015"":4}",2,3,3,1,2,"{""1101001"":66700,""1101002"":66700,""1101003"":66700,""1102003"":66700,""1102001"":66700,""1102004"":66700}",2000,{},{},"{""1903001"":2}"
"[1305015,3]","{""2503015"":9}",2,3,3,1,4,"{""1101001"":150000,""1101002"":150000,""1101003"":150000,""1102003"":150000,""1102001"":150000,""1102004"":150000}",4500,{},{},"{""1903001"":3}"
"[1305016,0]","{""2503016"":0}",2,3,3,2,0,{},0,{},{},{}
"[1305016,1]","{""2503016"":1}",2,3,3,2,1,"{""1101001"":16700,""1101002"":16700,""1101003"":16700,""1102003"":16700,""1102001"":16700,""1102004"":16700}",500,{},{},"{""1903001"":1}"
"[1305016,2]","{""2503016"":4}",2,3,3,2,2,"{""1101001"":66700,""1101002"":66700,""1101003"":66700,""1102003"":66700,""1102001"":66700,""1102004"":66700}",2000,{},{},"{""1903001"":2}"
"[1305016,3]","{""2503016"":9}",2,3,3,2,4,"{""1101001"":150000,""1101002"":150000,""1101003"":150000,""1102003"":150000,""1102001"":150000,""1102004"":150000}",4500,{},{},"{""1903001"":3}"
"[1305017,0]","{""2503017"":0}",2,3,3,3,0,{},0,{},{},{}
"[1305017,1]","{""2503017"":1}",2,3,3,3,1,"{""1101001"":16700,""1101002"":16700,""1101003"":16700,""1102003"":16700,""1102001"":16700,""1102004"":16700}",500,{},{},"{""1903001"":1}"
"[1305017,2]","{""2503017"":4}",2,3,3,3,2,"{""1101001"":66700,""1101002"":66700,""1101003"":66700,""1102003"":66700,""1102001"":66700,""1102004"":66700}",2000,{},{},"{""1903001"":2}"
"[1305017,3]","{""2503017"":10}",2,3,3,3,4,"{""1101001"":150000,""1101002"":150000,""1101003"":150000,""1102003"":150000,""1102001"":150000,""1102004"":150000}",4500,{},{},"{""1903001"":3}"
"[1305018,0]","{""2503018"":0}",2,3,3,4,0,{},0,{},{},{}
"[1305018,1]","{""2503018"":1}",2,3,3,4,1,"{""1101001"":16700,""1101002"":16700,""1101003"":16700,""1102003"":16700,""1102001"":16700,""1102004"":16700}",500,{},{},"{""1903001"":1}"
"[1305018,2]","{""2503018"":4}",2,3,3,4,2,"{""1101001"":66700,""1101002"":66700,""1101003"":66700,""1102003"":66700,""1102001"":66700,""1102004"":66700}",2000,{},{},"{""1903001"":2}"
"[1305018,3]","{""2503018"":8}",2,3,3,4,4,"{""1101001"":150000,""1101002"":150000,""1101003"":150000,""1102003"":150000,""1102001"":150000,""1102004"":150000}",4500,{},{},"{""1903001"":3}"
"[1305019,0]","{""2503019"":0}",2,3,3,5,0,{},0,{},{},{}
"[1305019,1]","{""2503019"":1}",2,3,3,5,1,"{""1101001"":16700,""1101002"":16700,""1101003"":16700,""1102003"":16700,""1102001"":16700,""1102004"":16700}",500,{},{},"{""1903001"":1}"
"[1305019,2]","{""2503019"":4}",2,3,3,5,2,"{""1101001"":66700,""1101002"":66700,""1101003"":66700,""1102003"":66700,""1102001"":66700,""1102004"":66700}",2000,{},{},"{""1903001"":2}"
"[1305019,3]","{""2503019"":9}",2,3,3,5,4,"{""1101001"":150000,""1101002"":150000,""1101003"":150000,""1102003"":150000,""1102001"":150000,""1102004"":150000}",4500,{},{},"{""1903001"":3}"
"[1305020,0]","{""2503020"":0}",2,3,3,6,0,{},0,{},{},{}
"[1305020,1]","{""2503020"":1}",2,3,3,6,1,"{""1101001"":16700,""1101002"":16700,""1101003"":16700,""1102003"":16700,""1102001"":16700,""1102004"":16700}",500,{},{},"{""1903001"":1}"
"[1305020,2]","{""2503020"":4}",2,3,3,6,2,"{""1101001"":66700,""1101002"":66700,""1101003"":66700,""1102003"":66700,""1102001"":66700,""1102004"":66700}",2000,{},{},"{""1903001"":2}"
"[1305020,3]","{""2503020"":9}",2,3,3,6,4,"{""1101001"":150000,""1101002"":150000,""1101003"":150000,""1102003"":150000,""1102001"":150000,""1102004"":150000}",4500,{},{},"{""1903001"":3}"
"[1305021,0]","{""2503021"":0}",2,3,3,7,0,{},0,{},{},{}
"[1305021,1]","{""2503021"":2}",2,3,3,7,1,"{""1101001"":16700,""1101002"":16700,""1101003"":16700,""1102003"":16700,""1102001"":16700,""1102004"":16700}",500,{},{},"{""1903001"":1}"
"[1305021,2]","{""2503021"":7}",2,3,3,7,2,"{""1101001"":66700,""1101002"":66700,""1101003"":66700,""1102003"":66700,""1102001"":66700,""1102004"":66700}",2000,{},{},"{""1903001"":2}"
"[1305021,3]","{""2503021"":16}",2,3,3,7,4,"{""1101001"":150000,""1101002"":150000,""1101003"":150000,""1102003"":150000,""1102001"":150000,""1102004"":150000}",4500,{},{},"{""1903001"":3}"
"[1305022,0]","{""2503022"":0}",2,3,3,1,0,{},0,{},{},{}
"[1305022,1]","{""2503022"":2}",2,4,3,1,1,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102003"":40000,""1102001"":40000,""1102004"":40000}",1200,{},{},"{""1903001"":1}"
"[1305022,2]","{""2503022"":6}",2,4,3,1,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1305022,3]","{""2503022"":13}",2,4,3,1,4,"{""1101001"":360000,""1101002"":360000,""1101003"":360000,""1102003"":360000,""1102001"":360000,""1102004"":360000}",10800,{},{},"{""1903001"":3}"
"[1305023,0]","{""2503023"":0}",2,4,3,2,0,{},0,{},{},{}
"[1305023,1]","{""2503023"":2}",2,4,3,2,1,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102003"":40000,""1102001"":40000,""1102004"":40000}",1200,{},{},"{""1903001"":1}"
"[1305023,2]","{""2503023"":6}",2,4,3,2,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1305023,3]","{""2503023"":13}",2,4,3,2,4,"{""1101001"":360000,""1101002"":360000,""1101003"":360000,""1102003"":360000,""1102001"":360000,""1102004"":360000}",10800,{},{},"{""1903001"":3}"
"[1305024,0]","{""2503024"":0}",2,4,3,3,0,{},0,{},{},{}
"[1305024,1]","{""2503024"":2}",2,4,3,3,1,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102003"":40000,""1102001"":40000,""1102004"":40000}",1200,{},{},"{""1903001"":1}"
"[1305024,2]","{""2503024"":6}",2,4,3,3,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1305024,3]","{""2503024"":15}",2,4,3,3,4,"{""1101001"":360000,""1101002"":360000,""1101003"":360000,""1102003"":360000,""1102001"":360000,""1102004"":360000}",10800,{},{},"{""1903001"":3}"
"[1305025,0]","{""2503025"":0}",2,4,3,4,0,{},0,{},{},{}
"[1305025,1]","{""2503025"":2}",2,4,3,4,1,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102003"":40000,""1102001"":40000,""1102004"":40000}",1200,{},{},"{""1903001"":1}"
"[1305025,2]","{""2503025"":5}",2,4,3,4,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1305025,3]","{""2503025"":12}",2,4,3,4,4,"{""1101001"":360000,""1101002"":360000,""1101003"":360000,""1102003"":360000,""1102001"":360000,""1102004"":360000}",10800,{},{},"{""1903001"":3}"
"[1305026,0]","{""2503026"":0}",2,4,3,5,0,{},0,{},{},{}
"[1305026,1]","{""2503026"":2}",2,4,3,5,1,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102003"":40000,""1102001"":40000,""1102004"":40000}",1200,{},{},"{""1903001"":1}"
"[1305026,2]","{""2503026"":6}",2,4,3,5,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1305026,3]","{""2503026"":14}",2,4,3,5,4,"{""1101001"":360000,""1101002"":360000,""1101003"":360000,""1102003"":360000,""1102001"":360000,""1102004"":360000}",10800,{},{},"{""1903001"":3}"
"[1305027,0]","{""2503027"":0}",2,4,3,6,0,{},0,{},{},{}
"[1305027,1]","{""2503027"":2}",2,4,3,6,1,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102003"":40000,""1102001"":40000,""1102004"":40000}",1200,{},{},"{""1903001"":1}"
"[1305027,2]","{""2503027"":5}",2,4,3,6,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1305027,3]","{""2503027"":12}",2,4,3,6,4,"{""1101001"":360000,""1101002"":360000,""1101003"":360000,""1102003"":360000,""1102001"":360000,""1102004"":360000}",10800,{},{},"{""1903001"":3}"
"[1305028,0]","{""2503028"":0}",2,4,3,7,0,{},0,{},{},{}
"[1305028,1]","{""2503028"":3}",2,4,3,7,1,"{""1101001"":40000,""1101002"":40000,""1101003"":40000,""1102003"":40000,""1102001"":40000,""1102004"":40000}",1200,{},{},"{""1903001"":1}"
"[1305028,2]","{""2503028"":10}",2,4,3,7,2,"{""1101001"":160000,""1101002"":160000,""1101003"":160000,""1102003"":160000,""1102001"":160000,""1102004"":160000}",4800,{},{},"{""1903001"":2}"
"[1305028,3]","{""2503028"":23}",2,4,3,7,4,"{""1101001"":360000,""1101002"":360000,""1101003"":360000,""1102003"":360000,""1102001"":360000,""1102004"":360000}",10800,{},{},"{""1903001"":3}"
"[1306001,0]","{""2501001"":0,""2502001"":0,""2503001"":0}",2,1,4,1,0,{},0,{},{},{}
"[1306001,1]","{""2501001"":0.5,""2502001"":1,""2503001"":1}",2,1,4,1,1,"{""1101001"":300,""1101002"":300,""1101003"":300,""1102003"":300,""1102001"":300,""1102004"":300}",10,"{""1303001"":1,""1304001"":1,""1305001"":1}",{},"{""1903001"":1}"
"[1306001,2]","{""2501001"":1,""2502001"":2,""2503001"":2}",2,1,4,1,2,"{""1101001"":2700,""1101002"":2700,""1101003"":2700,""1102003"":2700,""1102001"":2700,""1102004"":2700}",80,"{""1303001"":2,""1304001"":2,""1305001"":2}",{},"{""1903001"":2}"
"[1306001,3]","{""2501001"":1.5,""2502001"":3,""2503001"":3}",2,1,4,1,4,"{""1101001"":9000,""1101002"":9000,""1101003"":9000,""1102003"":9000,""1102001"":9000,""1102004"":9000}",270,"{""1303001"":3,""1304001"":3,""1305001"":3}",{},"{""1903001"":3}"
"[1306002,0]","{""2501002"":0,""2502002"":0,""2503002"":0}",2,1,4,2,0,{},0,{},{},{}
"[1306002,1]","{""2501002"":0.3,""2502002"":1,""2503002"":1}",2,1,4,2,1,"{""1101001"":300,""1101002"":300,""1101003"":300,""1102003"":300,""1102001"":300,""1102004"":300}",10,"{""1303002"":1,""1304002"":1,""1305002"":1}",{},"{""1903001"":1}"
"[1306002,2]","{""2501002"":0.6,""2502002"":2,""2503002"":2}",2,1,4,2,2,"{""1101001"":2700,""1101002"":2700,""1101003"":2700,""1102003"":2700,""1102001"":2700,""1102004"":2700}",80,"{""1303002"":2,""1304002"":2,""1305002"":2}",{},"{""1903001"":2}"
"[1306002,3]","{""2501002"":1,""2502002"":5,""2503002"":3}",2,1,4,2,4,"{""1101001"":9000,""1101002"":9000,""1101003"":9000,""1102003"":9000,""1102001"":9000,""1102004"":9000}",270,"{""1303002"":3,""1304002"":3,""1305002"":3}",{},"{""1903001"":3}"
"[1306003,0]","{""2501003"":0,""2502003"":0,""2503003"":0}",2,1,4,3,0,{},0,{},{},{}
"[1306003,1]","{""2501003"":0.5,""2502003"":1,""2503003"":1}",2,1,4,3,1,"{""1101001"":300,""1101002"":300,""1101003"":300,""1102003"":300,""1102001"":300,""1102004"":300}",10,"{""1303003"":1,""1304003"":1,""1305003"":1}",{},"{""1903001"":1}"
"[1306003,2]","{""2501003"":1,""2502003"":2,""2503003"":2}",2,1,4,3,2,"{""1101001"":2700,""1101002"":2700,""1101003"":2700,""1102003"":2700,""1102001"":2700,""1102004"":2700}",80,"{""1303003"":2,""1304003"":2,""1305003"":2}",{},"{""1903001"":2}"
"[1306003,3]","{""2501003"":1.5,""2502003"":3,""2503003"":3}",2,1,4,3,4,"{""1101001"":9000,""1101002"":9000,""1101003"":9000,""1102003"":9000,""1102001"":9000,""1102004"":9000}",270,"{""1303003"":3,""1304003"":3,""1305003"":3}",{},"{""1903001"":3}"
"[1306004,0]","{""2501004"":0,""2502004"":0,""2503004"":0}",2,1,4,4,0,{},0,{},{},{}
"[1306004,1]","{""2501004"":0.5,""2502004"":1,""2503004"":1}",2,1,4,4,1,"{""1101001"":300,""1101002"":300,""1101003"":300,""1102003"":300,""1102001"":300,""1102004"":300}",10,"{""1303004"":1,""1304004"":1,""1305004"":1}",{},"{""1903001"":1}"
"[1306004,2]","{""2501004"":1,""2502004"":2,""2503004"":2}",2,1,4,4,2,"{""1101001"":2700,""1101002"":2700,""1101003"":2700,""1102003"":2700,""1102001"":2700,""1102004"":2700}",80,"{""1303004"":2,""1304004"":2,""1305004"":2}",{},"{""1903001"":2}"
"[1306004,3]","{""2501004"":1.5,""2502004"":4,""2503004"":3}",2,1,4,4,4,"{""1101001"":9000,""1101002"":9000,""1101003"":9000,""1102003"":9000,""1102001"":9000,""1102004"":9000}",270,"{""1303004"":3,""1304004"":3,""1305004"":3}",{},"{""1903001"":3}"
"[1306005,0]","{""2501005"":0,""2502005"":0,""2503005"":0}",2,1,4,5,0,{},0,{},{},{}
"[1306005,1]","{""2501005"":0.5,""2502005"":1,""2503005"":1}",2,1,4,5,1,"{""1101001"":300,""1101002"":300,""1101003"":300,""1102003"":300,""1102001"":300,""1102004"":300}",10,"{""1303005"":1,""1304005"":1,""1305005"":1}",{},"{""1903001"":1}"
"[1306005,2]","{""2501005"":1,""2502005"":2,""2503005"":2}",2,1,4,5,2,"{""1101001"":2700,""1101002"":2700,""1101003"":2700,""1102003"":2700,""1102001"":2700,""1102004"":2700}",80,"{""1303005"":2,""1304005"":2,""1305005"":2}",{},"{""1903001"":2}"
"[1306005,3]","{""2501005"":1.5,""2502005"":3,""2503005"":3}",2,1,4,5,4,"{""1101001"":9000,""1101002"":9000,""1101003"":9000,""1102003"":9000,""1102001"":9000,""1102004"":9000}",270,"{""1303005"":3,""1304005"":3,""1305005"":3}",{},"{""1903001"":3}"
"[1306006,0]","{""2501006"":0,""2502006"":0,""2503006"":0}",2,1,4,6,0,{},0,{},{},{}
"[1306006,1]","{""2501006"":1,""2502006"":1,""2503006"":1}",2,1,4,6,1,"{""1101001"":300,""1101002"":300,""1101003"":300,""1102003"":300,""1102001"":300,""1102004"":300}",10,"{""1303006"":1,""1304006"":1,""1305006"":1}",{},"{""1903001"":1}"
"[1306006,2]","{""2501006"":2,""2502006"":2,""2503006"":2}",2,1,4,6,2,"{""1101001"":2700,""1101002"":2700,""1101003"":2700,""1102003"":2700,""1102001"":2700,""1102004"":2700}",80,"{""1303006"":2,""1304006"":2,""1305006"":2}",{},"{""1903001"":2}"
"[1306006,3]","{""2501006"":3,""2502006"":3,""2503006"":3}",2,1,4,6,4,"{""1101001"":9000,""1101002"":9000,""1101003"":9000,""1102003"":9000,""1102001"":9000,""1102004"":9000}",270,"{""1303006"":3,""1304006"":3,""1305006"":3}",{},"{""1903001"":3}"
"[1306007,0]","{""2501007"":0,""2502007"":0,""2503007"":0}",2,1,4,7,0,{},0,{},{},{}
"[1306007,1]","{""2501007"":1,""2502007"":1,""2503007"":1}",2,1,4,7,1,"{""1101001"":300,""1101002"":300,""1101003"":300,""1102003"":300,""1102001"":300,""1102004"":300}",10,"{""1303007"":1,""1304007"":1,""1305007"":1}",{},"{""1903001"":1}"
"[1306007,2]","{""2501007"":2,""2502007"":3,""2503007"":3}",2,1,4,7,2,"{""1101001"":2700,""1101002"":2700,""1101003"":2700,""1102003"":2700,""1102001"":2700,""1102004"":2700}",80,"{""1303007"":2,""1304007"":2,""1305007"":2}",{},"{""1903001"":2}"
"[1306007,3]","{""2501007"":5,""2502007"":6,""2503007"":6}",2,1,4,7,4,"{""1101001"":9000,""1101002"":9000,""1101003"":9000,""1102003"":9000,""1102001"":9000,""1102004"":9000}",270,"{""1303007"":3,""1304007"":3,""1305007"":3}",{},"{""1903001"":3}"
"[1306008,0]","{""2501008"":0,""2502008"":0,""2503008"":0}",2,2,4,1,0,{},0,{},{},{}
"[1306008,1]","{""2501008"":1,""2502008"":1,""2503008"":1}",2,2,4,1,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,"{""1303008"":1,""1304008"":1,""1305008"":1}",{},"{""1903001"":1}"
"[1306008,2]","{""2501008"":2,""2502008"":2,""2503008"":2}",2,2,4,1,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,"{""1303008"":2,""1304008"":2,""1305008"":2}",{},"{""1903001"":2}"
"[1306008,3]","{""2501008"":4,""2502008"":5,""2503008"":5}",2,2,4,1,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,"{""1303008"":3,""1304008"":3,""1305008"":3}",{},"{""1903001"":3}"
"[1306009,0]","{""2501009"":0,""2502009"":0,""2503009"":0}",2,2,4,2,0,{},0,{},{},{}
"[1306009,1]","{""2501009"":1,""2502009"":1,""2503009"":1}",2,2,4,2,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,"{""1303009"":1,""1304009"":1,""1305009"":1}",{},"{""1903001"":1}"
"[1306009,2]","{""2501009"":2,""2502009"":4,""2503009"":2}",2,2,4,2,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,"{""1303009"":2,""1304009"":2,""1305009"":2}",{},"{""1903001"":2}"
"[1306009,3]","{""2501009"":3,""2502009"":8,""2503009"":5}",2,2,4,2,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,"{""1303009"":3,""1304009"":3,""1305009"":3}",{},"{""1903001"":3}"
"[1306010,0]","{""2501010"":0,""2502010"":0,""2503010"":0}",2,2,4,3,0,{},0,{},{},{}
"[1306010,1]","{""2501010"":1,""2502010"":1,""2503010"":1}",2,2,4,3,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,"{""1303010"":1,""1304010"":1,""1305010"":1}",{},"{""1903001"":1}"
"[1306010,2]","{""2501010"":2,""2502010"":2,""2503010"":3}",2,2,4,3,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,"{""1303010"":2,""1304010"":2,""1305010"":2}",{},"{""1903001"":2}"
"[1306010,3]","{""2501010"":4,""2502010"":4,""2503010"":6}",2,2,4,3,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,"{""1303010"":3,""1304010"":3,""1305010"":3}",{},"{""1903001"":3}"
"[1306011,0]","{""2501011"":0,""2502011"":0,""2503011"":0}",2,2,4,4,0,{},0,{},{},{}
"[1306011,1]","{""2501011"":1,""2502011"":1,""2503011"":1}",2,2,4,4,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,"{""1303011"":1,""1304011"":1,""1305011"":1}",{},"{""1903001"":1}"
"[1306011,2]","{""2501011"":2,""2502011"":3,""2503011"":2}",2,2,4,4,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,"{""1303011"":2,""1304011"":2,""1305011"":2}",{},"{""1903001"":2}"
"[1306011,3]","{""2501011"":3,""2502011"":7,""2503011"":5}",2,2,4,4,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,"{""1303011"":3,""1304011"":3,""1305011"":3}",{},"{""1903001"":3}"
"[1306012,0]","{""2501012"":0,""2502012"":0,""2503012"":0}",2,2,4,5,0,{},0,{},{},{}
"[1306012,1]","{""2501012"":1,""2502012"":1,""2503012"":1}",2,2,4,5,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,"{""1303012"":1,""1304012"":1,""1305012"":1}",{},"{""1903001"":1}"
"[1306012,2]","{""2501012"":2,""2502012"":2,""2503012"":2}",2,2,4,5,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,"{""1303012"":2,""1304012"":2,""1305012"":2}",{},"{""1903001"":2}"
"[1306012,3]","{""2501012"":4,""2502012"":4,""2503012"":5}",2,2,4,5,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,"{""1303012"":3,""1304012"":3,""1305012"":3}",{},"{""1903001"":3}"
"[1306013,0]","{""2501013"":0,""2502013"":0,""2503013"":0}",2,2,4,6,0,{},0,{},{},{}
"[1306013,1]","{""2501013"":1,""2502013"":1,""2503013"":1}",2,2,4,6,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,"{""1303013"":1,""1304013"":1,""1305013"":1}",{},"{""1903001"":1}"
"[1306013,2]","{""2501013"":2,""2502013"":2,""2503013"":2}",2,2,4,6,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,"{""1303013"":2,""1304013"":2,""1305013"":2}",{},"{""1903001"":2}"
"[1306013,3]","{""2501013"":5,""2502013"":3,""2503013"":5}",2,2,4,6,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,"{""1303013"":3,""1304013"":3,""1305013"":3}",{},"{""1903001"":3}"
"[1306014,0]","{""2501014"":0,""2502014"":0,""2503014"":0}",2,2,4,7,0,{},0,{},{},{}
"[1306014,1]","{""2501014"":1,""2502014"":1,""2503014"":1}",2,2,4,7,1,"{""1101001"":4000,""1101002"":4000,""1101003"":4000,""1102003"":4000,""1102001"":4000,""1102004"":4000}",120,"{""1303014"":1,""1304014"":1,""1305014"":1}",{},"{""1903001"":1}"
"[1306014,2]","{""2501014"":4,""2502014"":4,""2503014"":4}",2,2,4,7,2,"{""1101001"":32000,""1101002"":32000,""1101003"":32000,""1102003"":32000,""1102001"":32000,""1102004"":32000}",960,"{""1303014"":2,""1304014"":2,""1305014"":2}",{},"{""1903001"":2}"
"[1306014,3]","{""2501014"":10,""2502014"":10,""2503014"":10}",2,2,4,7,4,"{""1101001"":108000,""1101002"":108000,""1101003"":108000,""1102003"":108000,""1102001"":108000,""1102004"":108000}",3240,"{""1303014"":3,""1304014"":3,""1305014"":3}",{},"{""1903001"":3}"
"[1306015,0]","{""2501015"":0,""2502015"":0,""2503015"":0}",2,3,4,1,0,{},0,{},{},{}
"[1306015,1]","{""2501015"":1,""2502015"":1,""2503015"":1}",2,3,4,1,1,"{""1101001"":20000,""1101002"":20000,""1101003"":20000,""1102003"":20000,""1102001"":20000,""1102004"":20000}",600,"{""1303015"":1,""1304015"":1,""1305015"":1}",{},"{""1903001"":1}"
